"","time","variable","value"
"270",3600,"requestRate",20.6286064572746
"271",3610,"requestRate",20.4237594683864
"272",3620,"requestRate",20.9086494860066
"273",3630,"requestRate",19.8289108489401
"274",3640,"requestRate",19.4130903679864
"275",3650,"requestRate",19.2381083293046
"276",3660,"requestRate",18.9421371341614
"277",3670,"requestRate",19.2327353036487
"278",3680,"requestRate",19.6205634180818
"279",3690,"requestRate",20.0755673846107
"280",3700,"requestRate",20.9662086567398
"281",3710,"requestRate",20.720395330613
"282",3720,"requestRate",20.875063832779
"283",3730,"requestRate",21.8676638433242
"284",3740,"requestRate",22.1508476149703
"285",3750,"requestRate",21.4338801159292
"286",3760,"requestRate",23.2642936106731
"287",3770,"requestRate",20.7747675405066
"288",3780,"requestRate",22.5392291901186
"289",3790,"requestRate",22.4499407390744
"290",3800,"requestRate",22.9652881412695
"291",3810,"requestRate",23.4895595430623
"292",3820,"requestRate",23.8798206983579
"293",3830,"requestRate",24.4173709726715
"294",3840,"requestRate",23.6188755314664
"295",3850,"requestRate",23.0640335863073
"296",3860,"requestRate",24.0148263221817
"297",3870,"requestRate",25.2599382286058
"298",3880,"requestRate",23.7703244609164
"299",3890,"requestRate",24.3063281385863
"300",3900,"requestRate",24.2016898817448
"301",3910,"requestRate",23.8285256985532
"302",3920,"requestRate",24.0055503380379
"303",3930,"requestRate",25.8910519394068
"304",3940,"requestRate",26.6017724656103
"305",3950,"requestRate",25.8982320355702
"306",3960,"requestRate",26.0603632658483
"307",3970,"requestRate",26.1982966758296
"308",3980,"requestRate",26.4398600908494
"309",3990,"requestRate",27.3733603452486
"310",4000,"requestRate",26.3391695345712
"311",4010,"requestRate",27.6978557092925
"312",4020,"requestRate",27.8609646302528
"313",4030,"requestRate",27.1912912023837
"314",4040,"requestRate",27.5338167573445
"315",4050,"requestRate",26.6598281088728
"316",4060,"requestRate",26.0589998794815
"317",4070,"requestRate",26.0694084057954
"318",4080,"requestRate",26.7912405238639
"319",4090,"requestRate",27.024941559693
"320",4100,"requestRate",26.6622912478786
"321",4110,"requestRate",26.0002581962686
"322",4120,"requestRate",27.6280987543668
"323",4130,"requestRate",28.3663410988087
"324",4140,"requestRate",26.5348498794522
"325",4150,"requestRate",25.8981222736945
"326",4160,"requestRate",26.825277866289
"327",4170,"requestRate",27.1767119765356
"328",4180,"requestRate",25.9989990308286
"329",4190,"requestRate",26.6474962163964
"330",4200,"requestRate",26.613336976688
"331",4210,"requestRate",27.4927776186006
"332",4220,"requestRate",28.0451785488875
"333",4230,"requestRate",28.9588937857052
"334",4240,"requestRate",28.7061347164945
"335",4250,"requestRate",28.8008655928962
"336",4260,"requestRate",27.7980157924046
"337",4270,"requestRate",30.0495660765631
"338",4280,"requestRate",29.6503358260679
"339",4290,"requestRate",29.414587944052
"340",4300,"requestRate",28.5421660308298
"341",4310,"requestRate",29.9795984309849
"342",4320,"requestRate",29.3971208940704
"343",4330,"requestRate",28.4285471432419
"344",4340,"requestRate",28.3372177316762
"345",4350,"requestRate",30.1757506705216
"346",4360,"requestRate",30.8278248007472
"347",4370,"requestRate",30.8640920181571
"348",4380,"requestRate",31.3290718678677
"349",4390,"requestRate",30.1752035404859
"350",4400,"requestRate",30.9029442952245
"351",4410,"requestRate",30.0497667652279
"352",4420,"requestRate",30.7154239262253
"353",4430,"requestRate",31.649131962635
"354",4440,"requestRate",30.7689603104846
"355",4450,"requestRate",30.0066994412467
"356",4460,"requestRate",29.1011449560728
"357",4470,"requestRate",31.1609395646124
"358",4480,"requestRate",31.7205712457316
"359",4490,"requestRate",32.4345153373782
"360",4500,"requestRate",34.1695816764353
"361",4510,"requestRate",34.1904365848154
"362",4520,"requestRate",31.5392394040937
"363",4530,"requestRate",33.7132290067239
"364",4540,"requestRate",35.0624792575663
"365",4550,"requestRate",34.5855945306233
"366",4560,"requestRate",33.752573899492
"367",4570,"requestRate",33.7272427713754
"368",4580,"requestRate",34.8184869479016
"369",4590,"requestRate",36.6071422294012
"370",4600,"requestRate",39.95747315981
"371",4610,"requestRate",42.6418558252956
"372",4620,"requestRate",46.0588594187367
"373",4630,"requestRate",48.5539572418999
"374",4640,"requestRate",50.0230296005066
"375",4650,"requestRate",51.7693746944776
"376",4660,"requestRate",52.5456514172567
"377",4670,"requestRate",56.2723878021829
"378",4680,"requestRate",55.4351446423675
"379",4690,"requestRate",57.4491813381933
"380",4700,"requestRate",57.0935047747001
"381",4710,"requestRate",56.4155052223303
"382",4720,"requestRate",57.9481208730727
"383",4730,"requestRate",58.2042244383619
"384",4740,"requestRate",58.6293615232705
"385",4750,"requestRate",58.604118162322
"386",4760,"requestRate",61.5843062014191
"387",4770,"requestRate",59.9752040669986
"388",4780,"requestRate",60.5090293206567
"389",4790,"requestRate",60.314123677044
"390",4800,"requestRate",63.1811884147463
"391",4810,"requestRate",62.4738906638582
"392",4820,"requestRate",63.847052152259
"393",4830,"requestRate",64.6195110011965
"394",4840,"requestRate",62.0663054814566
"395",4850,"requestRate",61.7851119679489
"396",4860,"requestRate",57.7665671940998
"397",4870,"requestRate",59.1342765688158
"398",4880,"requestRate",57.0457196749757
"399",4890,"requestRate",56.8110188683241
"400",4900,"requestRate",55.8215829174359
"401",4910,"requestRate",57.5548600804992
"402",4920,"requestRate",56.6865874962381
"403",4930,"requestRate",58.4673734454913
"404",4940,"requestRate",58.2593658296631
"405",4950,"requestRate",58.9993577247732
"406",4960,"requestRate",58.7473821168036
"407",4970,"requestRate",59.3583208728652
"408",4980,"requestRate",60.8408483027833
"409",4990,"requestRate",63.5584177589868
"410",5000,"requestRate",62.6643079916208
"411",5010,"requestRate",66.0727700183111
"412",5020,"requestRate",64.1750994460527
"413",5030,"requestRate",62.6895433897733
"414",5040,"requestRate",61.9979180328367
"415",5050,"requestRate",63.1588033861887
"416",5060,"requestRate",64.7005520757256
"417",5070,"requestRate",65.5208918783642
"418",5080,"requestRate",67.8355553810652
"419",5090,"requestRate",75.9272207272501
"420",5100,"requestRate",84.228284430622
"421",5110,"requestRate",77.4338778375578
"422",5120,"requestRate",72.1471069749696
"423",5130,"requestRate",61.7048005426898
"424",5140,"requestRate",56.9120083734913
"425",5150,"requestRate",51.3397320379115
"426",5160,"requestRate",48.8527337012235
"427",5170,"requestRate",46.8271333689999
"428",5180,"requestRate",45.035645104173
"429",5190,"requestRate",44.0066764993203
"430",5200,"requestRate",42.8452677190754
"431",5210,"requestRate",42.1694493960442
"432",5220,"requestRate",42.2097288372078
"433",5230,"requestRate",40.8120621256588
"434",5240,"requestRate",40.0801607260854
"435",5250,"requestRate",40.9181298096354
"436",5260,"requestRate",38.6900229448854
"437",5270,"requestRate",39.0680611844052
"438",5280,"requestRate",36.1186375734716
"439",5290,"requestRate",36.543040101654
"440",5300,"requestRate",36.3182647051463
"441",5310,"requestRate",36.1963842553824
"442",5320,"requestRate",35.2333475570877
"443",5330,"requestRate",35.1574294324746
"444",5340,"requestRate",34.6079635233387
"445",5350,"requestRate",33.8185199900312
"446",5360,"requestRate",35.8687081554116
"447",5370,"requestRate",33.5073777967525
"448",5380,"requestRate",32.5515651353303
"449",5390,"requestRate",33.4732318544091
"450",5400,"requestRate",31.9775525146501
"451",5410,"requestRate",31.5960784318246
"452",5420,"requestRate",32.332454428354
"453",5430,"requestRate",33.2370072464043
"454",5440,"requestRate",32.7212986661446
"455",5450,"requestRate",31.4355708284514
"456",5460,"requestRate",32.6096659455494
"457",5470,"requestRate",30.3906874042268
"458",5480,"requestRate",32.5508503689895
"459",5490,"requestRate",32.8967828897047
"460",5500,"requestRate",31.8876877138415
"461",5510,"requestRate",33.8283624699541
"462",5520,"requestRate",34.8877477672983
"463",5530,"requestRate",35.1360716587068
"464",5540,"requestRate",37.1880770941734
"465",5550,"requestRate",38.29997247813
"466",5560,"requestRate",42.2653791020534
"467",5570,"requestRate",44.6545528326291
"468",5580,"requestRate",49.1278883851857
"469",5590,"requestRate",47.0430080828058
"470",5600,"requestRate",47.9791803092501
"471",5610,"requestRate",47.1754129331429
"472",5620,"requestRate",44.8600810279303
"473",5630,"requestRate",45.324601404981
"474",5640,"requestRate",46.5247091865302
"475",5650,"requestRate",46.1266020371671
"476",5660,"requestRate",47.6988819078573
"477",5670,"requestRate",46.4490058664327
"478",5680,"requestRate",46.7837316644825
"479",5690,"requestRate",49.9056079424463
"480",5700,"requestRate",48.3440634937397
"481",5710,"requestRate",50.4726712907495
"482",5720,"requestRate",47.9015409163168
"483",5730,"requestRate",48.1189677877128
"484",5740,"requestRate",52.3035374301516
"485",5750,"requestRate",53.677527552034
"486",5760,"requestRate",52.6572449728611
"487",5770,"requestRate",53.3588536215482
"488",5780,"requestRate",52.5699002340698
"489",5790,"requestRate",53.9447508151411
"490",5800,"requestRate",50.8249173478839
"491",5810,"requestRate",50.2387287967036
"492",5820,"requestRate",50.72942942752
"493",5830,"requestRate",48.7584092661256
"494",5840,"requestRate",50.2546643119077
"495",5850,"requestRate",50.6974690723558
"496",5860,"requestRate",50.8969017131872
"497",5870,"requestRate",49.6819001890293
"498",5880,"requestRate",50.3786044932403
"499",5890,"requestRate",53.0008714285083
"500",5900,"requestRate",52.5669639034855
"501",5910,"requestRate",53.3565708005896
"502",5920,"requestRate",52.467905473915
"503",5930,"requestRate",53.3884753744168
"504",5940,"requestRate",54.0316495934986
"505",5950,"requestRate",54.5951603497505
"506",5960,"requestRate",57.8832381140498
"507",5970,"requestRate",53.6983829361378
"508",5980,"requestRate",52.1412847047552
"509",5990,"requestRate",55.0465462345151
"510",6000,"requestRate",57.8369970314279
"511",6010,"requestRate",62.2727692745043
"512",6020,"requestRate",63.7142366774903
"513",6030,"requestRate",57.660120245073
"514",6040,"requestRate",50.6615664285999
"515",6050,"requestRate",44.9779979276282
"516",6060,"requestRate",43.5143852290287
"517",6070,"requestRate",40.5318125475496
"518",6080,"requestRate",40.3272290080093
"519",6090,"requestRate",39.5429775565154
"520",6100,"requestRate",36.0442430371089
"521",6110,"requestRate",36.6560826576469
"522",6120,"requestRate",34.2254927017839
"523",6130,"requestRate",34.7975720653436
"524",6140,"requestRate",31.4021179963759
"525",6150,"requestRate",31.8016398705964
"526",6160,"requestRate",30.2429224137393
"527",6170,"requestRate",30.5577402973769
"528",6180,"requestRate",29.3241501420584
"529",6190,"requestRate",30.1709190471841
"530",6200,"requestRate",29.591261176679
"531",6210,"requestRate",27.8311821260264
"532",6220,"requestRate",27.972738374527
"533",6230,"requestRate",27.301752655669
"534",6240,"requestRate",26.3054060379972
"535",6250,"requestRate",26.3852811669173
"536",6260,"requestRate",25.6959590993624
"537",6270,"requestRate",24.5543351414119
"538",6280,"requestRate",25.3152018556573
"539",6290,"requestRate",25.3223772156984
"540",6300,"requestRate",25.3466204465305
"541",910,"responseTime",0.0331132560677326
"542",920,"responseTime",0.0587597461123494
"543",930,"responseTime",0.0542076503490235
"544",940,"responseTime",0.0557802227625172
"545",950,"responseTime",0.038215155557186
"546",960,"responseTime",0.0352605109424368
"547",970,"responseTime",0.0361486012051685
"548",980,"responseTime",0.0227273851257093
"549",990,"responseTime",0.0294996346866118
"550",1000,"responseTime",0.0403650502239405
"551",1010,"responseTime",0.0220260445771687
"552",1020,"responseTime",0.0579854316976883
"553",1030,"responseTime",0.058846839825075
"554",1040,"responseTime",0.054611339844
"555",1050,"responseTime",0.0610608209238375
"556",1060,"responseTime",0.0385223322690964
"557",1070,"responseTime",0.0546750227950988
"558",1080,"responseTime",0.0514894540018228
"559",1090,"responseTime",0.056139890394974
"560",1100,"responseTime",0.0565480416023896
"561",1110,"responseTime",0.0515509975719467
"562",1120,"responseTime",0.0368328728220519
"563",1130,"responseTime",0.0372320756209474
"564",1140,"responseTime",0.0281969912330128
"565",1150,"responseTime",0.0387635336591905
"566",1160,"responseTime",0.0274502085974286
"567",1170,"responseTime",0.0288999688944286
"568",1180,"responseTime",0.0366278184908158
"569",1190,"responseTime",0.0469679523553684
"570",1200,"responseTime",0.0477731700594667
"571",1210,"responseTime",0.0456455623978
"572",1220,"responseTime",0.0400047675031053
"573",1230,"responseTime",0.038361731475859
"574",1240,"responseTime",0.03862258018484
"575",1250,"responseTime",0.0349371852267308
"576",1260,"responseTime",0.0396555411128513
"577",1270,"responseTime",0.033890502062625
"578",1280,"responseTime",0.0383335103865735
"579",1290,"responseTime",0.0331231375062754
"580",1300,"responseTime",0.0300164024134583
"581",1310,"responseTime",0.0362041416986286
"582",1320,"responseTime",0.0520824162615882
"583",1330,"responseTime",0.0316719916523108
"584",1340,"responseTime",0.0348804795495
"585",1350,"responseTime",0.0414957414566329
"586",1360,"responseTime",0.0357561843956974
"587",1370,"responseTime",0.0422019491091096
"588",1380,"responseTime",0.0337899221682105
"589",1390,"responseTime",0.0402632982674545
"590",1400,"responseTime",0.0398644743744054
"591",1410,"responseTime",0.0312582356186709
"592",1420,"responseTime",0.0388953379045375
"593",1430,"responseTime",0.0350204459120732
"594",1440,"responseTime",0.0402855853872442
"595",1450,"responseTime",0.0439668984548642
"596",1460,"responseTime",0.0340831483571235
"597",1470,"responseTime",0.0377274328341646
"598",1480,"responseTime",0.0502889697876098
"599",1490,"responseTime",0.0523867944491375
"600",1500,"responseTime",0.0463135892621084
"601",1510,"responseTime",0.053154263174013
"602",1520,"responseTime",0.0548758319001605
"603",1530,"responseTime",0.0393464786810897
"604",1540,"responseTime",0.0396567239580886
"605",1550,"responseTime",0.0340364442185676
"606",1560,"responseTime",0.0356860085019231
"607",1570,"responseTime",0.0374434920400256
"608",1580,"responseTime",0.0368599823005714
"609",1590,"responseTime",0.0357871674825135
"610",1600,"responseTime",0.0398033700215867
"611",1610,"responseTime",0.0318684665532535
"612",1620,"responseTime",0.0414919057340143
"613",1630,"responseTime",0.0378560481361286
"614",1640,"responseTime",0.0418638926028143
"615",1650,"responseTime",0.0345294736235714
"616",1660,"responseTime",0.0312450253542429
"617",1670,"responseTime",0.0326727024069265
"618",1680,"responseTime",0.0364160343656087
"619",1690,"responseTime",0.0345471133735
"620",1700,"responseTime",0.0416813543996471
"621",1710,"responseTime",0.0395151396852535
"622",1720,"responseTime",0.038448428281029
"623",1730,"responseTime",0.0339475717610303
"624",1740,"responseTime",0.0337741418040147
"625",1750,"responseTime",0.0277835335204058
"626",1760,"responseTime",0.0340930881183846
"627",1770,"responseTime",0.0324597212777536
"628",1780,"responseTime",0.0351845260806269
"629",1790,"responseTime",0.04256990803275
"630",1800,"responseTime",0.0387821147769091
"631",1810,"responseTime",0.0268529919436522
"632",1820,"responseTime",0.0338738510438971
"633",1830,"responseTime",0.0462500931707846
"634",1840,"responseTime",0.0508834755343437
"635",1850,"responseTime",0.0376911092729846
"636",1860,"responseTime",0.0365269496565373
"637",1870,"responseTime",0.019368086374806
"638",1880,"responseTime",0.0311641294560615
"639",1890,"responseTime",0.0394502885118169
"640",1900,"responseTime",0.0302111753052857
"641",1910,"responseTime",0.0435717712616812
"642",1920,"responseTime",0.0376929521977313
"643",1930,"responseTime",0.0368155735069848
"644",1940,"responseTime",0.0316028159370156
"645",1950,"responseTime",0.0320884882910455
"646",1960,"responseTime",0.032456280352
"647",1970,"responseTime",0.0356798758821159
"648",1980,"responseTime",0.0328663110495455
"649",1990,"responseTime",0.0347463567950541
"650",2000,"responseTime",0.0240820132660649
"651",2010,"responseTime",0.0503285487697941
"652",2020,"responseTime",0.0356883485285735
"653",2030,"responseTime",0.0462127041539718
"654",2040,"responseTime",0.0320943479196197
"655",2050,"responseTime",0.0340385524245714
"656",2060,"responseTime",0.0355122591292329
"657",2070,"responseTime",0.0404067412987465
"658",2080,"responseTime",0.030433667240169
"659",2090,"responseTime",0.0357936099514638
"660",2100,"responseTime",0.039426253643507
"661",2110,"responseTime",0.0484185579791795
"662",2120,"responseTime",0.0537755190620533
"663",2130,"responseTime",0.0360891122958052
"664",2140,"responseTime",0.02645090536596
"665",2150,"responseTime",0.0350128087793117
"666",2160,"responseTime",0.0384359592807625
"667",2170,"responseTime",0.0339813194000506
"668",2180,"responseTime",0.0330626606563077
"669",2190,"responseTime",0.0435989419800253
"670",2200,"responseTime",0.0375554741689351
"671",2210,"responseTime",0.0388442161808537
"672",2220,"responseTime",0.034443298916026
"673",2230,"responseTime",0.041675370997575
"674",2240,"responseTime",0.0431517873725119
"675",2250,"responseTime",0.0345686487736548
"676",2260,"responseTime",0.0413697726237848
"677",2270,"responseTime",0.0466315372238025
"678",2280,"responseTime",0.052306263953175
"679",2290,"responseTime",0.039478458523962
"680",2300,"responseTime",0.0431420680634875
"681",2310,"responseTime",0.0365743038264471
"682",2320,"responseTime",0.0353670673185062
"683",2330,"responseTime",0.0378418158003636
"684",2340,"responseTime",0.0297375675685181
"685",2350,"responseTime",0.0411134416655316
"686",2360,"responseTime",0.0426510986016203
"687",2370,"responseTime",0.0498231367442469
"688",2380,"responseTime",0.0526970189957412
"689",2390,"responseTime",0.0470975432033095
"690",2400,"responseTime",0.0456044294403171
"691",2410,"responseTime",0.0435599661770238
"692",2420,"responseTime",0.021015912189988
"693",2430,"responseTime",0.0355103099365301
"694",2440,"responseTime",0.0349717077436988
